best_validation_loss,checkpoint,elapsed_seconds,run_directory,status,steps,tokens_seen,train_loss,train_perplexity,validation_loss,validation_perplexity
4.129307267665863,/root/autodl-tmp/ajLLM/ajllm_project/runs/sweeps/openwebtext_lr/20260725T105839Z_12c948d5/trials/max_lr_0p001/checkpoints/final.pt,8268.195769831538,D:\LLMLearning\ajLLM\ajllm_project\runs\sweeps\openwebtext_lr\20260725T105839Z_12c948d5\trials\max_lr_0p001,completed,40000,327680000,4.146994786262512,63.24365372832337,4.144235355854034,63.069377828775195
4.185271053314209,/root/autodl-tmp/ajLLM/ajllm_project/runs/sweeps/openwebtext_lr/20260725T105839Z_12c948d5/trials/max_lr_0p0005/checkpoints/final.pt,8294.482891067863,D:\LLMLearning\ajLLM\ajllm_project\runs\sweeps\openwebtext_lr\20260725T105839Z_12c948d5\trials\max_lr_0p0005,completed,40000,327680000,4.203852560520172,66.94373968995163,4.200077397823334,66.69149261753864
4.198297905921936,/root/autodl-tmp/ajLLM/ajllm_project/runs/sweeps/openwebtext_lr/20260725T105839Z_12c948d5/trials/max_lr_0p005/checkpoints/final.pt,8245.85894581303,D:\LLMLearning\ajLLM\ajllm_project\runs\sweeps\openwebtext_lr\20260725T105839Z_12c948d5\trials\max_lr_0p005,completed,40000,327680000,4.21735800743103,67.85397756162128,4.214215590953827,67.6410867754325
4.331947140693664,/root/autodl-tmp/ajLLM/ajllm_project/runs/sweeps/openwebtext_lr/20260725T105839Z_12c948d5/trials/max_lr_0p01/checkpoints/final.pt,8249.377611141652,D:\LLMLearning\ajLLM\ajllm_project\runs\sweeps\openwebtext_lr\20260725T105839Z_12c948d5\trials\max_lr_0p01,completed,40000,327680000,4.349652915000916,77.45157597932513,4.346685690879822,77.2221004159425
4.600160989761353,/root/autodl-tmp/ajLLM/ajllm_project/runs/sweeps/openwebtext_lr/20260725T105839Z_12c948d5/trials/max_lr_0p0001/checkpoints/final.pt,8312.588150300086,D:\LLMLearning\ajLLM\ajllm_project\runs\sweeps\openwebtext_lr\20260725T105839Z_12c948d5\trials\max_lr_0p0001,completed,40000,327680000,4.619592700004578,101.45270202817028,4.613374786376953,100.82383503611682
4.8462566566467284,D:\LLMLearning\ajLLM\ajllm_project\runs\sweeps\openwebtext_lr\20260725T153925Z_5da9ca62\trials\max_lr_0p05\checkpoints\final.pt,7515.803390799996,D:\LLMLearning\ajLLM\ajllm_project\runs\sweeps\openwebtext_lr\20260725T105839Z_12c948d5\trials\max_lr_0p05,completed,40000,327680000,4.869801769256592,130.29508584455968,4.859924092292785,129.01440854772906
